Seven organisms inherits a salmon from Frances.,-3,"""inherit""; also, organism can inhereit trait/dna, but not a macro object like salmon",,FALSE
Who was envisaging a bicycle?,1,,,FALSE
Katherine steals a chain from Mary.,2,,,FALSE
Vincent is running Alfred.,2,,,FALSE
Mona is smelling Ursula.,2,,,FALSE
A feline will analyze a performance stage.,2,,,FALSE
UNK_PERSON_1 was communicating a pollen.,NULL,,,FALSE
Jack will be conveying a courtyard to Jane.,1,,,FALSE
Who suffered an organism?,-1,suffer an ailment; organism isnot an affliction,,FALSE
Amselm is not communicating an ape to Jacinta.,1,,,FALSE
Who is not acquiring a sail?,2,,,FALSE
Who will inherit a multifunctional large load carrier ship from Adrian?,2,,,FALSE
Rita infects a body junction with two nerve cells.,2,,,FALSE
Deborah designs an auditorium.,2,,,FALSE
Randy discovers a position report.,2,,,FALSE
Vanessa paints a vegetable.,2,,,FALSE
3 clostridium botulinums envenomed a projectile.,-2,"botulinums do not create venom; snakes , spiders/macro organisims do ; also cannot envenom an inantimate object (envenom prey)",,FALSE
Ursula will be eating 2 shoulder blades.,2,,,FALSE
Who has not infected 3 vaccinia virions with 6 virus parts?,1,,,FALSE
Max will not protect a trachea.,2,,,FALSE
Melody will plan a passenger railcar.,2,,,FALSE
Who delivers a product?,2,,,FALSE
Murphy fished a wearable item.,1,out of a hat?,,FALSE
Who doesn't pay a skunk?,0,"cannot pay a skunk, but does ""who doesn't"" make it all hypothetical and ok?",,FALSE
A pine tree sells a larch tree.,-2,pine tree non sentient; only sentient can sell,,FALSE
Emma is guiding an organism.,2,,,FALSE
Christine will be tying a VaccinationCard.,-1,"around XYZ? otherwise, tie a knot, or someone in a race",,FALSE
UNK_ORG_1 will download a firearm.,NULL,,,FALSE
Who buries zero plants?,2,,,FALSE
Who will not seat a residence?,-1,seat a person,,FALSE
Laura is slicing a pressure bandage.,2,,,FALSE
Who replaces a back with a vessel to semilunar ganglion artery?,0,,,FALSE
Who was communicating a desk?,2,,,FALSE
Milton wasn't freezing a shirt.,2,,,FALSE
An anaconda charges a tire.,-1,anaconda cannot charge; charge either requires legs or ability to enter into a transaction,,FALSE
Noel is exchanging two toes with a hotel.,-1,exchange item with sentient being; object nonsenteint,,FALSE
Who was disclosing a horse to Maurice?,-1,usually disclose information (ideas); horse is usually a physical horse,,FALSE
Edmund roughens some FinishedLumber.,2,,,FALSE
Who is not downloading a compact disc?,1,usually contents of a CD...,,FALSE
Who will be sculpturing a bull?,2,,,FALSE
A vaccinia virus assorts 9 cell membranes.,-2,virus cannot sort/assort; sorting requires sentience,AutonomousAgent,FALSE
Helen is damaging a nose.,2,,,FALSE
Grace is not comparing a skunk.,2,,,FALSE
Raymond doesn't steal a party platform.,2,,,FALSE
Clement is inheritting an alfalfa plant from Adam.,2,,,FALSE
Louis combines a computational system.,1,"usually combine ""with""",,FALSE
Rosa was firing a cereal grain.,1, perhaps there's a case where someone is burning this...,,FALSE
Hardy was dripping a bottle.,1,,,FALSE
Nancy was reproducing a computer input device.,2,,,FALSE
Andrew reproduced a hammer.,2,,,FALSE
Tom was starving an ant insect.,2,,,FALSE
Abraham locates a helmet.,2,,,FALSE
Who doesn't affix a compressor?,2,,,FALSE
Who treated a coin?,2,,,FALSE
Who will refer a mosque?,2,,,FALSE
Gerald isn't studying a farm.,2,,,FALSE
A grass plant was fermenting a coffee robusta.,-3,it implies a grass plant is sentient/has agency when it has indirect object,AutonomousAgent,FALSE
Carol pours a citrus fruit.,-1,pour a liquid,AutonomousAgent,FALSE
George will be classing a body segment.,1,,,FALSE
A primate won't communicate five arachnids to UNK_PERSON_2.,NULL,-1; normally communicate information,,FALSE
Who will assail a muscle?,1,,,FALSE
Who was getting a farm from UNK_PERSON_2?,NULL,,,FALSE
UNK_PERSON_2 ideates a narrative text.,NULL,,,FALSE
Seven shrubs will be inheritting an exoskeleton.,-1,inherit genetic traits; exoskeleton is not a genetic trait of a shrub; only animals have exoskeletons,AutonomousAgent,FALSE
Who was not planning a business railcar?,1,,,FALSE
Cora commands an unpowered vehicle.,2,,,FALSE
Who was smelling a lion?,2,,,FALSE
Travis was suffering a cell wall.,-1,suffer an affliction/idea/feeling; cell wall is physical object,InternalChange,FALSE
Who doesn't produce an office building?,2,,,FALSE
Who was lending a gene to a catheter?,-3,"""to a catheter"" makes it incorrect; the indirect object cannot receive",AutonomousAgent,FALSE
Who will be getting a transistor?,2,,,FALSE
Anita located a worker insect.,2,,,FALSE
Sylvia doesn't pour a dishdashah.,-1,pour only liquids,Liquid,FALSE
Aloysius will be sculpturing a metallic 3D printer.,2,,,FALSE
Walter irrigates a groundnut.,-1,irrigate crops (plural) not singular; or irrigate a field or fields,"Plant, LandArea",FALSE
Randy will be wading a heated pool.,1,(in),,FALSE
Lindsay will sit Guenevere.,2,,,FALSE
Malcolm transforms a device.,2,,,FALSE
A turkey bird will not hunt four domestic dogs.,1,,,FALSE
Who is communicating an engine fan?,1,,,FALSE
Mary pips a helmet.,1,,,FALSE
Randy will not imbibe a DVD.,2,,,FALSE
Who examines a hominid?,2,,,FALSE
Who doesn't extend a human corpse?,2,,,FALSE
Josephine is not downloading an organism.,-1,download a digital entity; organism is physical,Software,FALSE
Burt winked a mosque.,1,(at) a mosque?,,FALSE
Cara haves an ear.,0,?,,FALSE
Who will be questioning a container?,-1,question a concept or a human entity or organization,AutonomousAgent,FALSE
Sheila supports 7 currencies.,1,,,FALSE
Who won't reproduce a message?,2,,,FALSE
Judith will interview five magazines.,2,,,FALSE
A viral agent reproduces a clothing.,-1,"virus reproduces itself, not a macro object","Bacteria,Virus,DiseaseOrSyndrome",FALSE
Who will be recalling?,2,,,FALSE
Who pestles a gun barrel?,1,odd,,FALSE
Caitlin was forgiving a barricade.,1,,,FALSE
Who impersonated a medial cuneiform bone?,1,,,FALSE
Who will be singing a tongue?,-1,sing a song; tongue is an object,Song,FALSE
Who was giving 9 fungi a kufiyyah?,-3,fungi cannot receive macro objects,AutonomousAgent,FALSE
Alexander is cooling six gastro_intestinal tracts.,2,,,FALSE
A lamb was burying a sphenoid bone.,1,,,FALSE
Who was stretching a vocal cords?,1,,,FALSE
Jackie doesn't pour a basement.,-1,pour a liquid,Liquid,FALSE
Who pulls three abdominal aortae?,1,,,FALSE
Who will solder an organ?,1,pipe organ?,,FALSE
A domestic dog will operate a genetically engineered organism.,-1,GMO cannot be operated ,AutonomousAgent,FALSE
Who will produce zero staphylococcus aurei?,2,,,FALSE
Who intended to Anthony to strangle?,2,,,FALSE
Five hens was punching a fish.,-2,hens cannot punch; arms needed for punching,AutonomousAgent,FALSE
Alban is slitting 8 ears.,2,,,FALSE
Who isn't teeming an organ?,0,?,,FALSE
Who isn't selling an united states dollar bill?,2,,,FALSE
Alvin searches a lemur.,2,,,FALSE
Tommy questions a report.,2,,,FALSE
An elephant will be performing a camera.,1,"(for) a camera; otherwise, perform an action but camera not an action",,FALSE
Who won't be uploading a lion?,-1,upload a digital entity,Software,FALSE
A tick borne encephalitis virus poisoned 2 lips.,0,seems ok?,,FALSE
Abraham leaves a dance hall.,2,,,FALSE
Cecil gives Jane a vehicle window.,2,,,FALSE
Who has not ravished a niqab?,0,seems ok?,,FALSE
Kate will melt an eukaryotic cell.,-1,organic matter typically burns rather than melts,"Food,ElementalSubstance,
Plastic",FALSE
A common wheat grass will ferment a kyasanur forest disease virus.,-3,"organic matter can ferment; to ferment something requires subject be sentient, grass isnt",AutonomousAgent,FALSE
Teresa will be borrowing a facial hair from Jennifer.,2,,,FALSE
A cub will be inheritting a manifold absolute pressure sensor from a pericardium.,-3,inherit possessions; sensor is not possessed by pericardium,AutonomousAgent,FALSE
A bacterium was infecting a rickettsia rickettsii with an obliterated umbilical artery.,-3,indirect object wrong,AutonomousAgent,FALSE
A DNA virus has not transformed a muscle.,2,,,FALSE
Who is bombing some Balsa wood?,2,,,FALSE
Mathew awards Mitch a relay.,-1,"award a medal, an honor, a certificate",Certificate,FALSE
Who will be combining an einkorn wheat grass?,1,,,FALSE
Joe compounded a bathing device.,0,?,,FALSE
Neville will take a ship cabin.,0,?,,FALSE
Who was extending a labyrinthine artery?,1,,,FALSE
8 bacteriums poured 10 portabello mushrooms.,-2,bacteria cannot pour; only macro objects,AutonomousAgent,FALSE
Shirley partakes a L2 vertebra bone.,-1,partake in an activity,RecreationOrExercise,FALSE
Winston was distributing a musical instrument.,2,,,FALSE
Oliver is compacting a vocal cords.,1,,,FALSE
Sonya will understand a Sapele tree.,1,,,FALSE
Aileen will be producing a chapter.,2,,,FALSE
Stella watches.,2,,,FALSE
A rattlesnake charges Ursula.,-2,charge requires subject either to have feet or be able to enter into financial transactions,Animal,FALSE
Wilfred will be refinancing a residence.,2,,,FALSE
Who was raising a porous container?,2,,,FALSE
Violet will not ingest a cytoplasm.,2,,,FALSE
Frank doesn't infect three salmonella partyphis with 8 escherichia coli0157 h7s.,2,,,FALSE
Jim doesn't irrigate a papaya.,1,,,FALSE
A carnivore isn't killing Ida.,2,,,FALSE
Who massages a facial bone?,2,,,FALSE
Doris is recollecting.,2,,,FALSE
Who will be shuttling a muffler?,2,,,FALSE
Samantha sprays a pump.,2,,,FALSE
Michelle killed a human corpse.,-1,cannot kill something that is non-living,"Animal,Human",FALSE
Ten reptiles inherits a guanarito virus.,1,maybe ok if their parents had it,,FALSE
Who watched Norman?,2,,,FALSE
Who creates a residential building?,2,,,FALSE
Ida was taking a liver.,2,,,FALSE
Ingrid befriended an optical device.,-1,befriend a sentient entity,AutonomousAgent,FALSE
A dengue fever virus will be analysing a blood cell.,-2,subject of analyze must be sentient,AutonomousAgent,FALSE
Daphne refers to a botanical tree Andrea.,0,?,,FALSE
A cattle irrigates a grass plant.,-2,subject of irrigate must be sentient,AutonomousAgent,FALSE
Lucy was firing a flexal virus.,1,,,FALSE
Rita was befriending a primate.,2,,,FALSE
Who punched a foot?,2,,,FALSE
William doesn't award a security device to Wendy.,2,,,FALSE
Dolly is gaining a tail.,1,,,FALSE
Andy will be painting a cinema.,2,,,FALSE
Inna will lift a mule.,2,,,FALSE
Kevin is infecting Evelyn with an IED.,-3,"infect with a virus or concept, something that can spread; ied is not a concept or virus",DiseaseOrSyndrome,FALSE
UNK_ORG_3 will be singing a duck.,NULL,,,FALSE
Stella was revealing a mandible.,2,,,FALSE
Who precipitates a forty eight foot container?,0,?,,FALSE
Phil will be leaving a guitar.,2,,,FALSE
Who lubed a chair?,2,,,FALSE
A lichen will nod a plant leaf.,-2,nod requires sentience,AutonomousAgent,FALSE
A plant is raising a ladder.,-1,plant can raise something it controls (leaf) but ladder is out of its control,AutonomousAgent,FALSE
Roland doesn't dodge a motorcycle.,2,,,FALSE
A Beech tree has not planted a growth stock.,-2,subject of plant must be sentient,AutonomousAgent,FALSE
Who drifted a muffler?,0,?,,FALSE
Selina will be getting a computer input device.,2,,,FALSE
Katherine will vandalise a roof.,2,,,FALSE
Alexander was infecting an organism.,1,,,FALSE
Who won't be killing Robert?,2,,,FALSE
A reptile won't be expressing a biological weapon.,1,,,FALSE
Stanley sent a dictionary.,2,,,FALSE
Milton was selecting a controller.,2,,,FALSE
Gerry was contracting 10 cells.,1,,,FALSE
Who gives a tent to Cindy?,2,,,FALSE
Samantha doesn't see ten messages.,2,,,FALSE
Dawn stores a twenty foot container.,2,,,FALSE
Who gave a spore to a telephone?,-1,,AutonomousAgent,FALSE
Who ideates a mandible?,1,,,FALSE
Who will roughen a human corpse?,1,,,FALSE
Lora was nodding to Lawrence.,2,,,FALSE
Who will be reproducing a virus double stranded?,2,,,FALSE
Who doesn't compare a parrot?,2,,,FALSE
Who isn't pressing a desk?,1,,,FALSE
A cottonwood tree has not painted an office building.,-2,,AutonomousAgent,FALSE
Who sees Monica?,2,,,FALSE
Who will take five left distal phalanx I bones?,1,,,FALSE
A sunflower was voting a doll.,-2,,AutonomousAgent,FALSE
Charles was intercommunicating a recreation or exercise device to Barbara.,2,,,FALSE
Who fortifies a red blood cell?,1,,,FALSE
Malcolm will be cooling a torso.,1,,,FALSE
An organism presses a jaw.,1,,,FALSE
Who will be pouring a book?,1,,,FALSE
Who melts a bamboo plant?,2,,,FALSE
Clarice translates seven novels.,2,,,FALSE
Who will shuttle to an engine control module a tablet computer?,-3,sentence doesn't make sense,"AutonomousAgent, Region",FALSE
Jason will be forgiving a synagogue.,2,,,FALSE
Albert was destining to Joyce to inspect.,0,sentence doesn't make sense,,FALSE
Who will design a seat?,2,,,FALSE
Oliver forgives a document.,-1,"forgiveness is toward people, not objects",PsychologicalProcess,FALSE
Who consumed 6 barley grains?,2,,,FALSE
Alban will be impersonating nine parrots.,2,,,FALSE
Maggie impersonates Bridget.,2,,,FALSE
A cucumber plant seted a worm.,-3,"I don't think ""seted"" is a real word and a plant can't ""set"" worms",AutonomousAgent,FALSE
Who melts a light fixture?,2,,,FALSE
Roger extends a spinal column.,2,,,FALSE
An aloes doesn't plant 8 primates.,-3,plants can't plant animals,AutonomousAgent,FALSE
Cecil is massaging a middle temporal artery.,2,,,FALSE
An arthropod selects a bull.,-2,subjects don't make sense in this sentence,AutonomousAgent,FALSE
Mildred shot Aaron.,2,,,FALSE
Who will choose seven primates?,2,,,FALSE
Who designed a vehicle controller?,2,,,FALSE
Carmen kills an alligator.,2,,,FALSE
Who will freeze a body part?,2,,,FALSE
Tony doesn't massage a shoulder blade.,2,,,FALSE
Who rendered a mollusk?,2,,,FALSE
Allen skinned nine oat grains.,2,,,FALSE
Who will not be firing a plant?,2,,,FALSE
A puppy borrows nine doctrines from a fluid container.,-3,a puppy can't do this,AutonomousAgent,FALSE
UNK_PERSON_3 specifies to Dorothy to harm.,NULL,,,FALSE
Laura was teeming an oat grain.,-2,teeming means to be full of people or things; crowded,"Region, Facility",FALSE
A vertebrate smelt Ronald.,2,,,FALSE
Sharon is drinking a grape vine.,2,,,FALSE
A poppy is masticating some tea leaf.,2,,,FALSE
Morris has not dishonored a right parietal bone.,-1,"dishonored is to bring shame on; an action of a person, not to a bone",AutonomousAgent,FALSE
Who will not inject Benjamin with a francisella tularensis?,2,,,FALSE
6 grass plants is binding 10 miswaks to Christopher.,-2,plants can't bind,AutonomousAgent,FALSE
Who examines an eye?,2,,,FALSE
6 domestic animals will run a human doll.,-3,sentence doesn't make sense,AutonomousAgent,FALSE
Dick wasn't dodging a machine.,2,,,FALSE
Louis will not fire 3 coffee arabicas.,2,,,FALSE
Bridget forgives Gerald.,2,,,FALSE
Who will chew an organism?,2,,,FALSE
Selina will be painting a wall.,2,,,FALSE
Joan ate 7 geese.,2,,,FALSE
Who was firing a vehicle?,1,"missing ""at""",,TRUE
A salmonella typhi steals a Bone.,-2,a bacteria can't steal a bone,AutonomousAgent,FALSE
Who buries a pottery?,2,,,FALSE
Who will be telling a bordetella pertussis?,1,"missing ""about""",,FALSE
Lawrence is comprehending Lilian.,2,,,FALSE
Who was killing a sheep?,2,,,FALSE
Raymond shoots a cytoskeleton.,2,,,FALSE
Selina has not toyed a cycle.,1,"missing ""with""",,FALSE
Neville has not looked a painted picture.,1,"missing ""at""",,FALSE
Philip will vandalize a research ship.,2,,,FALSE
Who is emptying an opium poppy?,1,,,FALSE
Derrick is singing an exercise center.,1,"missing ""at""",,FALSE
Who transforms a carnivore?,2,,,FALSE
Roy xeroxed a musical instrument.,-2,can't xerox a musical instrument. xerox is to copy documents,Document,FALSE
Who takes an elephant?,2,,,FALSE
Ruby affixed a chair.,2,,,FALSE
Bernice infects a variola major.,-2,"it should be the other way around, variola major is the infections",AutonomousAgent,FALSE
Who bears a right true rib 2 bone?,-3,sentence doesn't make sense,Physical,FALSE
Who will communicate 8 factual texts to an escherichia coli0157 h7?,-3,does not make sense to communicate with a bacteria,AutonomousAgent,FALSE
Who is putting a soldering iron?,1,,,FALSE
Mona will squeeze a right palatine bone.,2,,,FALSE
Who soldered a genetically engineered organism?,-3,"""soldered"" is not the correct verb",ElementalSubstance,FALSE
Who dodged 3 anterior tibial recurrent arterys?,-3,doesn't make sense to avoid arteries,Physical,FALSE
Lilian will be ascertaining a filter.,1,,,FALSE
Alethea isn't financing a currency.,2,,,FALSE
7 buffaloes nods a facial bone.,-2,,AutonomousAgent,FALSE
Who was sitting Frank?,2,,,FALSE
A sabia virus will be writing a coccidioides immitis.,-2,virus can't write,AutonomousAgent,FALSE
Who detected a conifers?,1,,,FALSE
Nicholas has not respired a nasal cavity.,2,,,FALSE
Who expresses a display artifact?,-3,,AutonomousAgent,FALSE
Belinda will substitute a barrier with a frequency filter.,2,,,FALSE
An oat grass will be voiding a fluorescent light fixture.,-3,,AutonomousAgent,FALSE
Who is unveiling to a tunnel?,2,,,FALSE
Who wasn't showing a birth certificate?,2,,,FALSE
A clover plant raises a temporal lobes.,-2,,AutonomousAgent,FALSE
Who wrought a financial text?,0,,,FALSE
Travis is detecting a security alarm.,2,,,FALSE
Who will not be observing a plasma membrane?,2,,,FALSE
Who was subjecting a torso?,-3,"""subjecting"" doesn't make sense in this sentence",TherapeuticProcess,FALSE
A plant will produce a moss.,2,,,FALSE
Who will not be producing a building?,2,,,FALSE
Who was finding a revolver gun?,2,,,FALSE
Who places a fire alarm?,2,,,FALSE
Who imbibes 9 apples?,-1,imbibe is to drink a liquid,Liquid,FALSE
A reptile sought a guide book.,-1,,AutonomousAgent,FALSE
Dominic was raping Judy.,2,,,FALSE
Daisy painted a body part.,2,,,FALSE
Who was forgiving Pete?,2,,,FALSE
Alethea combined a tongue.,-3,,Physical,FALSE
Who is analysing a neisseria gonorrhoeae?,2,,,FALSE
Who was purchasing a toy animal from Alcyon?,2,,,FALSE
Who doesn't think a musculophrenic artery?,2,,,FALSE
Who drinks a hoofed mammal?,-2,drinking involves a liquid,Liquid,FALSE
Marshela was watching.,2,,,FALSE
Norman is placing with a telephone an ocean liner.,0,sentence doesn't make sense,,FALSE
A water buffalo waded an oyster.,-2,wade is through something like water or mud,Liquid,FALSE
A viral agent doesn't equate a herbivore.,0,,,FALSE
Violet guided eight serratia marcenscenss.,0,,,FALSE
Jason compounds a reference book.,0,,,FALSE
Who sold 10 palm oil nuts?,2,,,FALSE
Sonya will not be inheritting 4 sphenoid bones.,2,,,FALSE
Who is inheritting a human corpse from Matilda?,1,,,FALSE
Adeline interchanges a transformer.,2,,,FALSE
Bonnie dredges an IV Line.,1,,,FALSE
Who will be delivering a horse?,2,,,FALSE
Brooke doesn't store a VHS cassette.,2,,,FALSE
Who grew an organ?,1,,,FALSE
Who ironed a device?,1,,,FALSE
UNK_ORG_3 is egesting a breast.,NULL,,,FALSE
Who doesn't assail a railcar carrier ship?,0,,,FALSE
Bertie doesn't expose a doctrine to a periodical.,-3,,AutonomousAgent,FALSE
Who was pulling an exoskeleton?,2,,,FALSE
Robin is reading a text document.,2,,,FALSE
Who skinned a petroleum tanker ship?,-1,ships don't have skin,Animal,FALSE
Who was sharing a room with a clothing?,1,,,FALSE
7 virus single strandeds is poisonning a cabbage plant.,2,,,FALSE
Louis will be driving a tractor trailer.,2,,,FALSE
Mary raises a coconut.,1,,,FALSE
Jane is impersonating a chapel.,-2,a chapel isn't possible to impersonate,AutonomousPerson,FALSE
Who imagines zero motion pictures?,1,,,FALSE
Who plugs a musculophrenic artery?,2,,,FALSE
Who dumps an uniform?,2,,,FALSE
Morgan locates Herbert.,2,,,FALSE
Amselm attacked a prison.,2,,,FALSE
Who will store a nut?,2,,,FALSE
Who recalls an archaea?,2,,,FALSE
Who inherited a kidney?,2,,,FALSE
Aaron will xerox a hominid.,-2,xerox is to copy documents,Document,FALSE
A hen will be tasting a rice grain.,2,,,FALSE
A parrot inspected a muscle.,1,,,FALSE
Jed refinances a barge.,2,,,FALSE
Who will give some bird egg a chapel?,0,sentence doesn't make sense,,FALSE
