Herbert will play a chest seal.,-1,"play a game, person, tune; chest-seal is an object; cannot play an object unless it is a game piece, e.g.",Game,FALSE
A bacterium attacked a product package.,1,organic product package like rice wrapper,,FALSE
Mabel doesn't search John.,2,,,FALSE
Who will be aiding Sue?,2,,,FALSE
Rebecca shares Dorothy.,1,dorothy could be a donkey,,FALSE
Who added a paper?,2,to the shared drive,,FALSE
Who wasn't firing a thermometer?,-1,thermometer cannot be fired; unless (weird) it requires a kiln to make,TurnOnDevice,FALSE
Who lubricates a machine?,2,,,FALSE
Sheila imbibed a truck.,-1,truck is solid; imbibe liquid (usually tasy liquid),Liquid,FALSE
A deer hunts a bag.,1,odd,,FALSE
Who fires a thermometer?,-1,thermometer cannot be fired; unless (weird) it requires a kiln to make,TurnOnDevice,FALSE
Andrew will be observing an ironing board.,2,,,FALSE
James will be canvassing a dramatic play.,-1,"canvass for? otherwise, canvass a location",Region,FALSE
Max planned.,2,,,FALSE
Agnes will fire a thermometer.,-1,thermometer cannot be fired; unless (weird) it requires a kiln to make,TurnOnDevice,FALSE
Who will steal a test protocol specification from a left femur?,-3,femur cannot own non-bio objects; nonsentient,,FALSE
Who comprehends Robert?,1,,,FALSE
Who takes a paddy rice?,1,,,FALSE
Who chooses?,2,,,FALSE
Lora smelt Gerald.,2,,,FALSE
Who will be separating a right intermediate phalanx IV bone?,1,,,FALSE
Who wasn't roughenning a fabric?,1,,,FALSE
Patrick xeroxed a text.,2,,,FALSE
Who reveals a military vehicle?,1,,,FALSE
Agatha is not singing to Calvin.,2,,,FALSE
Derek doesn't unwrap an outdoor clothing to Cnythia.,1,for cynthia?,,FALSE
Francis was slicing a finger.,2,,,FALSE
Mabel was canvassing a vending machine.,1,"canvass for? otherwise, canvass a location",,FALSE
Inna lends eight pollens to a middle cerebral artery.,-3,artery cannot receive an object; nonsentient,AutonomousAgent,FALSE
Andrew will be spraying a reindeer.,2,,,FALSE
Tony will be toying a goat.,1,with a goat?,,FALSE
Gertrude is strangling an inferior ulnar collateral descending branch artery.,1,,,FALSE
A Bunny is starving UNK_PRODUCT_2.,NULL,,,FALSE
Who doesn't bomb a building?,2,,,FALSE
Who isn't pouring a bottle?,2,,,FALSE
Who doesn't freeze a papaw?,0,papaw?,,FALSE
Stella smells Terence.,2,,,FALSE
Eight deers hunted Helen.,1,,,FALSE
Who is locating a guitar?,2,,,FALSE
UNK_PERSON_1 is soldering a hall.,NULL,,,FALSE
Who dodged a bullet?,2,,,FALSE
Ignatius is evaporating null.,NULL,,,FALSE
Who will relinquish an oar?,2,,,FALSE
Who doesn't swap a coccidioides immitis?,0,unclear,,FALSE
Who buys a product?,2,,,FALSE
Who is cypherring a veil?,-1,cypher (decivpher) a problem/text/code/statement something (idea) that is complex; veil is physical object,Message,FALSE
Rosalind was not bombarding four right intermediate foot phalanx IV bones.,1,with xrays,,FALSE
Eugene was designing an antelope.,2,,,FALSE
Alan is finding an occipital bone.,2,,,FALSE
Melody will be squeezing a weapon.,2,,,FALSE
Who is dumping an intercostal branch artery?,1,,,FALSE
Who doesn't get UNK_LANGUAGE_2?,NULL,,,FALSE
Nine chordopoxvirinaes evacuates Roland.,-2,subject of evacuate should be sentient,AutonomousAgent,FALSE
Kenneth was freezing a human corpse.,2,,,FALSE
Nancy fired a thermometer.,-1,thermometer cannot be fired; unless (weird) it requires a kiln to make,TurnOnDevice,FALSE
Who is pouring a bottle?,2,,,FALSE
Who solders a water board?,1,,,FALSE
Amanda poisons a sunflower seed.,2,,,FALSE
Gordon has not interchanged a zero coupon bond.,1,,,FALSE
A pigeon distributes a message.,2,,,FALSE
A snake was selecting Pamela.,1,,,FALSE
Pearl converts an organism.,1,,,FALSE
Who has not envisaged a twenty foot standard container?,1,,,FALSE
Who will be forgiving Boris a string?,-3,"forgive a person/sentient-entity that has done ""wrong""; do not forgive as in ""give"" an object",FeelingBad,FALSE
Who doesn't pull a vehicle?,2,,,FALSE
Who won't affix a hair?,2,,,FALSE
Who was not performing an external carotid terminal third portion artery?,-1,perform an action; artery is not an action,Performance,FALSE
Barbara placed some tea bud.,1,,,FALSE
Sonya will be refinancing a dining room.,1,,,FALSE
Leonard was attacking a dish.,1,,,FALSE
Who lost Norman?,2,,,FALSE
Who has not sculptured a gutrah?,1,,,FALSE
Sharon doesn't boil a nose.,2,,,FALSE
Kristin reproduced a mobile cell phone.,2,,,FALSE
UNK_PERSON_2 won't be stealing a steam bath from a sports facility.,NULL,,,FALSE
A seaweed will dredge a financial instrument.,-2,dredge requires sentient subject; seaweed is nonsentient,AutonomousAgent,FALSE
Megan will be impersonating a cranial bone.,1,,,FALSE
An oyster finds 7 ducks.,-2,oyster cannot comprehend macro objects like ducks,AutonomousAgent,FALSE
Alex designated to a jaw to massage.,-3,designate an object; not to an object,AutonomousAgent,FALSE
Priscilla will be waving a weapon.,2,,,FALSE
Jessie will be wetting a clothing.,2,,,FALSE
Guenevere refinances a pulse oximeter.,1,,,FALSE
Who is painting a wall?,2,,,FALSE
Harriet won't be performing an artillery cannon.,-1,perform an action; cannon is an object,Performance,FALSE
Violet discovers a tunnel.,2,,,FALSE
Alvin is suspiring 10 lungs.,-1,"suspire=breathe; breath oxygen/air/molecules, not macro object","Air, Oxygen",FALSE
Who won't be driving a vehicle?,2,,,FALSE
Victoria auctioneers a periodical.,2,,,FALSE
Who relinquishes a board or block?,2,,,FALSE
A bacterium infected Selina with a server.,-3,"indirect object: infect with disease, not physical macro obeject (server)",DiseaseOrSyndrome,FALSE
Who is downloading a computer?,-1,"download digital entity, not physical object",Software,FALSE
Alonso votes a ballot.,1,(on a) ballot; (with a) ballot,,FALSE
Frank plays a forty foot high cube container.,1,play (in) a ...,,FALSE
A bee was vaporising an art work.,-2,ability to vaporize requires access to powerful equipment/tools; bee does not have powerful tool access,Device,FALSE
A moss will not take a liver.,-2,"moss is nonsentient only sentient things can ""takee""",AutonomousAgent,FALSE
A horse will bear a radar.,1,"bear a load/burden; radar typically not something that can be borne, but maybe plausible",,FALSE
A microorganism awards a wrist bone a chairman manual.,-2,only sentient entities can give reward; microorg is too micro,AutonomousAgent,FALSE
2 deers will be hunting a jet airplane.,-1,airplane has no sensible use to a deer; hunt for things that one desires,Animal,FALSE
Who isn't tasting nine mouths?,1,,,FALSE
Who walks a municipal bond?,-1,walk a dog or other living pet; a bond is a nonphysical object,Animal,FALSE
Alexander will not be kicking 5 legs.,1,,,FALSE
Vincent will be killing an organism.,2,,,FALSE
Nicholas doesn't freeze a treasury bond.,2,,,FALSE
A leech will be comparing a TDD phone.,-2,leech is nonsentient; cannot compare; comparieng requires intelligence,AutonomousAgent,FALSE
Who is performing a vehicle?,-1,perform an action; vehicle isan object,Working,FALSE
Who will be waving an arm?,2,,,FALSE
Leonard heard Angelina.,2,,,FALSE
Robin sings an ethmoid bone.,-1,sing a song; bone is an object,Song,FALSE
Who will hunt Tony?,2,,,FALSE
Peter supported a currency.,2,,,FALSE
Brian is selling a product.,2,,,FALSE
Who will split Juliana?,1,,,FALSE
Who was seating an auditorium?,-1,"sit IN an auditorium; or seat a person; auditorium is a location, cannot be seated",AutonomousAgent,FALSE
Who is breaking a doorway?,2,,,FALSE
Kristen was not spraying UNK_FAC_1.,NULL,,,FALSE
An oyster is nodding to Violet.,-2,oyster cannot gesticulate,AutonomousAgent,FALSE
Who is injecting Bunny with a right proximal foot phalanx II bone?,-3,"inject a liquid, cannot inject an object",Medicine,FALSE
Ingrid was befriending an organism.,1,,,FALSE
Sam plans an art work.,2,,,FALSE
A cereal grass plant will be comminuting 5 pectoral arterys.,0,?,,FALSE
Who sells Simon a strawberry?,2,,,FALSE
Who interchanges an organism with an organism?,2,,,FALSE
Kevin will toy a game artifact.,1,toy with? play with?,,TRUE
Who ascertained?,1,typically need an object; but could be ok from context,,FALSE
Who won't be telephoning Valentine?,2,,,FALSE
Who steals a curtain from a buccal artery?,-1,artery cannot possess macro objects; only steal from an entity that possesses something,Building,FALSE
Thomas will penalize Stella.,2,,,FALSE
An oyster doesn't recollect.,2,,,FALSE
Mary doesn't convey 7 messages to Winnie.,2,,,FALSE
Eight coffea robustas is sculpting a putting green.,-2,sculpting requries intelligence; coffee bean is nonsentient,AutonomousAgent,FALSE
Abigail will not poison a personal watercraft.,-1,poison living entities; watercraft is not living,"AutonomousAgent, Animal",FALSE
Hardy will take a bronchial artery.,2,,,FALSE
Monica doesn't locate Jennifer.,2,,,FALSE
Who will express a summary?,2,,,FALSE
Who discovers a tennis court?,2,,,FALSE
Who doesn't clean a home base?,2,,,FALSE
Who pares an orange fruit?,2,,,FALSE
Augusta protects a muffler.,2,,,FALSE
Alison will present a performance stage with an old testament.,-1,"present an entity with a gift; stage is nonsentient, cannot receive object","AutonomousAgent, Artifact",FALSE
Who was designating to Victoria to irrigate?,0,?,,FALSE
Who analyzes a device?,2,,,FALSE
Who will be borrowing an ocular group artery?,1,,,FALSE
Who befriended Herbert?,2,,,FALSE
Calvin will be teeming to a deep volar artery a cranial bone.,-1,teem with anger; do not teem to,,FALSE
Dawn was voting a ballot.,1,(with a) ballot; (on a) ballot,,FALSE
Who shuttles a vehicle?,2,,,FALSE
Who evacuated a liver?,1,,,FALSE
Michelle was operating a device.,2,,,FALSE
A locust nods to a domestic animal.,-2,nod requires gesticulable features and sentience for communicating; locust is nonsentient,Communication,FALSE
Who will be computing a pulse oximeter?,0,?,,FALSE
A grape vine won't be pestling a plant branch.,-2,pestle requires sentience; grape vine is nonsentient,Attaching,FALSE
Who was borrowing a laser?,2,,,FALSE
Rosa was pulling a N95 respirator.,1,could use indirect object,,FALSE
A black cherry tree will not be getting an evergreen tree.,-1,tree cannot possess an object; only sentient things can possess objects,Attaching,FALSE
Doris freezes a dramatic play.,1,,,FALSE
Who assaults Vivian?,2,,,FALSE
Annabel will steal an air intake from Gertrude.,2,,,FALSE
Who befriends Elvis?,2,,,FALSE
An organism won't poison Pete.,2,,,FALSE
Julia specifies to an insurance policy to evaporate.,-1,specify to a sentient entity; insurance policy is a concept,,FALSE
Bernice fortifies a weapon.,2,,,FALSE
Adrian transforms an aircraft.,2,,,FALSE
Jackie doesn't place a shower.,2,,,FALSE
Dalton will be bombarding zero white blood cells.,2,,,FALSE
Alban compounds an optical device.,2,,,FALSE
Who will peel an orange fruit?,2,,,FALSE
Alonso is destining to a wallpaper to send.,-3,possibly a typo and sentence does not make sense,,FALSE
Amelia catches zero eyes.,2,,,FALSE
Who will lose Adeline?,2,,,FALSE
Who is not shifting a clover?,1,,,FALSE
Who doesn't fire a thermometer?,1,,,FALSE
Amy imbibed a charger.,-1,a person can't imbibe a charger,Liquid,FALSE
Lawrence soldered a celiac artery.,-1,cannot solder an artery,Metal,FALSE
Amanda toys a button.,2,,,FALSE
Elton chooses.,2,,,FALSE
Clarice examines an inferior mesenteric artery.,2,,,FALSE
Who produced a domestic animal?,2,,,FALSE
Mildred was playing a dry bulk carrier ship.,1,,,FALSE
Who fires a thermometer?,1,,,FALSE
Josephine drives a vehicle.,2,,,FALSE
Jane will be tying null to Alicia.,NULL,,,FALSE
Who will not compare Alvin?,2,,,FALSE
Who won't inherit a factual text from a rollaway bed?,1,,,FALSE
Who is planning a ratchet?,0,,,FALSE
Who has not got a toothbrush from a bacterium?,-3,,InfectiousDisease,FALSE
UNK_ORG_3 has not assailed a zygote.,NULL,,,FALSE
Bridget kicks a leg.,2,,,FALSE
Who bombs Doug?,2,,,FALSE
Perkin pipped a device.,-1,,Egg,FALSE
Christian was slicing a finger.,2,,,FALSE
8 organisms doesn't befriend Derek.,2,,,FALSE
Yvonne will imbibe a metallic 3D printer.,-1,,Liquid,FALSE
Who will class a bull?,2,,,FALSE
Who submits a contraceptive device?,2,,,FALSE
Joyce will match a currency.,2,,,FALSE
Who won't mail Eugene a porch?,1,,,FALSE
Claudia won't famish Sonya.,2,,,FALSE
Alison will not be leaving a turkey bird.,2,,,FALSE
Who will be matching a currency?,2,,,FALSE
Who will be sculpturing a pentaploid cell?,2,,,FALSE
Augusta selects some tea twig.,2,,,FALSE
Monica sends a message to Richard.,2,,,FALSE
Amselm is shuttling a vehicle.,2,,,FALSE
Byron has not studied an oven.,2,,,FALSE
Rose will not be interviewing a purchase order.,-2,interview is to a person,AutonomousAgent,FALSE
Who canvass null?,NULL,,,FALSE
An organism will not be befriending a cement carrier ship.,2,,,FALSE
A bacterium will egest a reel.,-1,,InternalAttribute,FALSE
Josephine is designing 2 insurance policys.,2,,,FALSE
Who was frying a pot or pan?,2,,,FALSE
Phil telephones Bertha.,2,,,FALSE
Duncan is not breaking a Bone.,2,,,FALSE
Kate doesn't turn a vehicle wheel.,2,,,FALSE
A Poplar tree was choking an avocado.,-2,,"AutonomousAgent, Cutting",FALSE
Who is pullulating an orbital branch artery?,-1,,Surgery,FALSE
Bob won't judge two stocks.,2,,,FALSE
Who will plan 8 arachnids?,-2,,SocialInteraction,FALSE
Who submitted 8 PATELLAs?,2,,,FALSE
Who will watch an audio recorder?,-1,,Performance,FALSE
Ethel seats an auditorium.,2,,,FALSE
Mavis studies a ramus intermedius.,2,,,FALSE
Who empties an uniform?,2,,,FALSE
Eric ate a short sea passenger ship.,-1,,Food,FALSE
Eric operated a device.,2,,,FALSE
Geraldine was designing a military aircraft.,2,,,FALSE
Sonya was infecting a bacterium.,1,,,FALSE
Who drove a vehicle?,2,,,FALSE
Aileen will compare Amy.,2,,,FALSE
Who was vandalising a cotton?,1,,,FALSE
Christine was inheritting a lateral plantar artery from Claudia.,1,,,FALSE
Who plugs Alice?,-2,,Communication,FALSE
Who was not storing 0 deep external pudendal arterys?,0,,,FALSE
Gary is evacuating a building.,2,,,FALSE
Anthony indicates a finger to William.,2,,,FALSE
Who was setting a panda?,2,,,FALSE
A variola minor was comparing a hominid.,,,,FALSE
Mike reproduces a cell.,2,,,FALSE
Amelia will be adding a ship container.,2,,,FALSE
Sylvia eats to a pontoon bridge.,-3,"eats ""at a""",Food,FALSE
Null will be remembering.,NULL,,,FALSE
Who sprays null?,NULL,,,FALSE
Doug will be bearing a workshop.,1,,,FALSE
Who doesn't pour a bottle?,-3,"""pour to a bottle""",Liquid,FALSE
Who was acquiring an amphibian from Thomas?,2,,,FALSE
Harriet is playing a swimming pool.,,,,FALSE
Who was storing an electrical component?,2,,,FALSE
Emil pours a bottle.,2,,,FALSE
A donkey was freezing a coupon bond.,-2,,"AutonomousAgent, Liquid",FALSE
Who strengthens 0 compasses?,0,,,FALSE
Hilda judged a C1 vertebra bone.,2,,,FALSE
Edward will be taking an anatomical structure.,2,,,FALSE
Dalton was violating Christian.,2,,,FALSE
Jim burns a building.,2,,,FALSE
Who will not be designating a finger?,-1,,SocialRole,FALSE
Judy isn't punching a domestic animal.,2,,,FALSE
Mona is retrieving.,2,,,FALSE
Robin extends a weapon.,2,,,FALSE
Melinda wasn't taking a berry.,2,,,FALSE
A variola major is hearing an ear.,-2,,Infecting,FALSE
Dolly doesn't show a fluid cylinder.,2,,,FALSE
Who exchanged a flute with a private railcar?,2,,,FALSE
Who binds a fictional text?,2,,,FALSE
A reindeer precipitates an esophageal artery.,-3,,ChemicalProcess,FALSE
A bacterium ferments a bacterium.,2,,,FALSE
Seth votes a ballot.,-3,"""on"" a ballot",,TRUE
Teresa bombarded a spring.,-1,,AutonomousAgent,FALSE
Who has not fired a thermometer?,2,,,FALSE
Who was purchasing a currency from Alba?,2,,,FALSE
David grinds 6 palmar carpal arch arterys.,1,,,FALSE
Who has not buried a human corpse?,2,,,FALSE
Who is imbibing a vehicle registration?,-1,,Liquid,FALSE
Who will be bearing zero posterior interventricular arterys?,0,,,FALSE
Henry will be discovering an artery of bulb of vestibule.,2,,,FALSE
Who was hearing a posterior scrotal branch artery?,-2,,Music,FALSE
Mitch conceals a coronavirus.,2,,,FALSE
Rosa is rendering a text.,2,,,FALSE
Who will be attacking a casino?,2,,,FALSE
Phil ate a large intestine.,2,,,FALSE
Who will not be studying a yersinia pestis?,2,,,FALSE
Seth will be vandalizing a vehicle.,2,,,FALSE
Sue presents a factual text a red oak tree.,-1,,AutonomousAgent,FALSE
Abraham will be pestling ten fruit or vegetables.,1,,,FALSE
Who is freezing a hand gun?,2,,,FALSE
A bacterium will not be working a bacterium.,2,,,FALSE
Roger injects Rita with 3 arms.,-3,,Medicine,FALSE
Who will be dodging a bullet?,2,,,FALSE
Mavis is roughenning a clothing.,2,,,FALSE
A bacterium will infect two cells with a combustion chamber.,-1,,DiseaseOrSyndrome,FALSE
Stuart won't disburse a dengue fever virus.,2,,,FALSE
Who doesn't perform a helmet?,-1,,Performance,FALSE
Who imbibed a left distal foot phalanx V bone?,-2,,Liquid,FALSE
Who questioned a pulmonary artery?,-2,,AutonomousAgent,FALSE
Agnes will observe a window.,2,,,FALSE
Andrew will express a message.,2,,,FALSE
A grass plant borrowed a library building.,-3,,AutonomousAgent,FALSE
Ronald was impersonating Irene.,2,,,FALSE
Who will dodge a bullet?,2,,,FALSE
UNK_ORG_2 was protecting a toilet.,NULL,,,FALSE
Who is contracting a light fixture?,-1,,DiseaseOrSyndrome,FALSE
Who was bombing Priscilla?,2,,,FALSE
A bacterium won't attack a CPU.,2,,,FALSE
Lisa has not shared Valerie.,-2,,"Artifact,Food",FALSE
Who locates a sheep?,2,,,FALSE
Kelli inherits an oilseed.,2,,,FALSE
Ursula helps a table.,-1,,"AutonomousAgent, Animal",FALSE
A primate gives a trousers to a lymph gland.,-3,,"AutonomousAgent, Artifact",FALSE
Sally was planting a seed.,2,,,FALSE
Maria is lifting an animal.,2,,,FALSE
Who will read a deltoid muscle?,2,,,FALSE
Boris won't store a papaya.,2,,,FALSE
Marilyn steps an ATM machine.,-3,"""on"" an ATM machine",,TRUE
Kathleen will be clipping a pianola.,-1,,"Artifact, BodyPart",FALSE
Lionel doesn't massage a reference book.,1,,,FALSE
Karl will choke an eggplant.,-3,"""on"" an eggplant",,TRUE
Phoebe was inflating a balloon.,2,,,FALSE
Charles will upload a combustion chamber.,-2,,"Software,ComputerProgram",FALSE
Pamela will steal a hair.,2,,,FALSE
Who drills a left metatarsal 4 bone?,2,,,FALSE
Rosalind will be imbibing a cub.,-2,,Liquid,FALSE
Who will be attacking Penny?,2,,,FALSE
Ruby will be judging a helicopter.,1,,,FALSE
Alonso doesn't hear Emma.,2,,,FALSE
Lucas will be outraging Eugene.,2,,,FALSE
Ethel punches Frederick.,2,,,FALSE
Katherine smells a toy.,2,,,FALSE
Raymond nods 7 heads.,-3,,Head,FALSE
Bertram replaces to a bowling lane.,2,,,FALSE
Benjamin fishes a gear train.,1,,,FALSE
Lionel was bombing ten endives.,1,,,FALSE
Jed classes a Ford rim.,1,,,FALSE
Hamish dumps a ship container.,2,,,FALSE
Who doesn't combine a contraceptive device?,2,,,FALSE
Maggie is firing a thermometer.,2,,,FALSE
Who will be bombarding a ski?,2,,,FALSE
Who was massaging a right intermediate foot phalanx V bone?,2,,,FALSE
Felix looks a superficial temporal frontal branch artery.,-3,"""at a superficial..""",,TRUE
Who is not subjecting a pearl to Dorothy?,2,,,FALSE
UNK_PERSON_1 determines a factual text.,NULL,,,FALSE
Kathleen sculptured a right distal foot phalanx V bone.,2,,,FALSE
Lora dreams a hearing protection.,2,,,FALSE
Who is dodging a bullet?,2,,,FALSE
6 hens ideates a broadcasting station.,-2,,AutonomousAgent,FALSE
Alain doesn't see a tv remote.,2,,,FALSE
Winnie poisons a mouth.,2,,,FALSE
Philip will be mailing a device.,2,,,FALSE
Melvin showed nine T4 vertebra bones to Mike.,2,,,FALSE
Who is wading a title?,-3,,Liquid,FALSE
Larry roughened a clothing.,2,,,FALSE
Daniel detects a garlic.,2,,,FALSE
Morris pips Duncan.,-2,,Egg,FALSE
Belinda ingested a candle.,1,,,FALSE
